index, sex, mstatus, age, children, occupation, education, income, avbal, avtrans,
3444,2,1,24.99,0,2,4,3782.77,19261.95,652.51,
3445,1,2,39.79,0,1,4,3782.77,19261.95,652.51,
3446,2,4,57.48,1,3,4,6576.89,25398.43,1327.1,
3447,1,3,76.35,3,9,4,3144.96,15188.82,1548.86,
3448,1,2,55.8,2,4,4,6489.84,25625.21,1783.81,
3449,2,1,28.98,0,5,3,3052.17,9375.84,1407.61,
3450,2,2,20.93,3,6,4,8723.22,27094.27,1661.69,
3451,2,1,25,0,4,4,7115.9,13338.72,1161.95,
3452,2,1,27.73,0,6,1,3582.25,38588.41,2081.92,
3453,1,1,18.77,0,5,4,4057.51,15692.69,2003.45,
3454,1,4,70.34,0,9,2,6906.8,29187.71,2085.89,
3455,2,1,27.62,0,7,1,6045.18,16467.27,2665.31,
3456,1,2,39.17,0,2,1,6510,16798.84,894.68,
3457,1,4,69.43,3,9,1,4980.71,15431,1157.22,
3458,1,2,39.2,2,5,1,5477.08,29255.7,3547.02,
3459,2,1,27.87,0,3,4,4123.52,25255.54,1897.91,
3460,2,1,25.39,0,5,2,12073.98,32495.43,6656.35,
3461,2,2,38.09,2,6,4,7248.19,34304.78,2500.09,
3462,2,4,42.83,2,4,3,2163.53,8702.34,232.65,
3463,2,2,52.05,2,8,1,11730.77,22314.39,4038.58,
3464,1,2,38.35,1,2,3,2399.67,16031.23,124.34,
3465,1,2,45.9,2,5,3,1884.94,15868.08,561.56,
3466,2,1,37.72,0,4,3,1113.96,6399.84,712.03,
3467,1,4,27.6,2,3,3,1829.75,23087.82,1871.68,
3468,1,1,35.65,0,3,4,5870.24,20676.92,1971.71,
3469,1,2,39.99,1,6,3,3712.54,26923.28,1204.08,
3470,1,4,72.31,1,9,2,5045.67,13898.28,2121.7,
3471,1,1,27.94,0,7,4,4800.46,18220.65,1273.5,
3472,1,2,24.07,2,4,4,4748.26,21934.73,2170.48,
3473,1,3,71.53,2,9,4,3089.9,16837.91,1611.03,
3474,2,4,44.76,2,1,4,3089.9,16837.91,1611.03,
3475,1,4,55.6,0,4,1,8069.79,25255.88,2949.74,
3476,1,4,36.48,0,3,3,2825.05,15969.66,970.01,
3477,1,2,38.26,0,7,4,6933.25,38513.16,2302.76,
3478,2,2,39.64,1,4,1,10182.92,18854.92,1801.17,
3479,2,1,25.78,0,5,4,4964.8,29111.76,654.49,
3480,1,4,34.19,0,2,4,3827.98,17069.68,1350.19,
3481,2,1,24.99,0,8,3,3954.82,20025.66,1470.77,
3482,2,1,28.91,0,8,3,2009.74,21462.87,2039.35,
3483,2,2,40.02,2,1,3,2009.74,21462.87,2039.35,
3484,1,4,44.73,2,3,1,8948.44,28950.37,3377.79,
3485,2,2,44.66,1,4,3,2417.24,18229.78,677.54,
3486,1,4,45.43,1,7,3,4064.96,7478.41,1299.82,
3487,1,1,21.95,0,4,3,2469.89,10045.45,1221.18,
3488,1,2,65.3,0,9,4,3789.66,14829.71,896.83,
3489,1,2,29.41,1,3,1,7808.2,46944.26,4212.25,
3490,2,2,20.13,1,4,1,2739.73,25009.43,3051.03,
3491,2,2,61.15,2,5,3,3405.08,24299.97,527.33,
3492,1,1,44.16,0,1,4,3405.08,24299.97,527.33,
3493,2,3,77.63,2,9,4,3030.12,14989.05,1063.59,
3494,1,2,45.61,3,2,1,7715.86,34786.66,1873.33,
3495,2,1,37.32,0,4,1,11315.21,22118.04,2099.31,
3496,1,1,47.02,0,4,3,3362.46,12356.69,1397.94,
3497,2,3,59.78,3,1,4,3362.46,12356.69,1397.94,
3498,2,1,46.89,0,3,3,948.65,16245.56,1156.7,
3499,2,1,28.04,0,7,2,10069.64,29999.92,5652.52,
3500,2,2,67.65,2,9,4,3473.04,13510.82,1446.99,
3501,2,4,32.51,0,5,4,6028.22,30471.49,2649.12,
3502,1,1,26.86,0,1,2,6028.22,30471.49,2649.12,
3503,1,1,32.33,0,4,3,2500.09,4666.25,1082.36,
3504,2,2,38.4,1,1,1,2500.09,4666.25,1082.36,
3505,2,2,46.34,1,3,1,13610.36,28630.18,3192.98,
3506,2,3,42.33,2,3,4,4935.2,24235.11,850.28,
3507,1,4,39.58,4,4,1,8144.36,43005.6,3530.21,
3508,1,1,44.66,0,3,1,5691.89,33184.43,1336.8,
3509,2,2,38.56,1,3,4,6181.13,11093.58,1999.92,
3510,2,3,60.69,1,4,3,1585.96,10606.38,471.99,
3511,2,2,30.22,1,8,4,6190.3,14452.26,2548.01,
3512,1,1,27.98,0,5,2,5763.43,37244.3,6423.73,
3513,1,1,28,0,7,2,10510.36,52521.33,4878.41,
3514,2,4,43.22,1,5,4,5896.46,31286.79,422.69,
3515,1,2,45.81,4,4,4,3258.88,11245.09,1242.13,
3516,1,2,60.12,1,8,3,2859.41,18527.72,1997.05,
3517,2,4,46.49,0,3,1,13599.48,18435.47,4808.67,
3518,2,2,49.42,2,2,4,4860.62,12786.11,204.81,
3519,2,2,21.36,0,3,4,5888.91,23685.66,2104.39,
3520,1,2,35.2,1,7,3,2518.31,11237.44,800,
3521,1,3,79.76,0,9,4,4696.69,14958.39,821.2,
3522,1,4,29.47,2,3,1,4533.53,32878.35,2658.22,
3523,2,1,26.45,0,4,4,4998.09,32388.61,1707.37,
3524,1,1,20.33,0,3,4,5997.97,22593.05,2503.05,
3525,2,1,28.43,0,7,1,10561.17,3147.17,2590.44,
3526,2,2,39.82,4,5,3,3263.86,22283.44,886.33,
3527,2,2,55.15,1,3,2,6718.63,25421.34,4470.64,
3528,2,4,66.96,0,9,3,1808.89,8400.5,750.6,
3529,1,4,44.54,1,4,4,4995.99,13893.42,862.66,
3530,2,2,20.84,2,3,3,2398.73,14183.7,1117.89,
3531,2,4,30.23,2,4,4,5667.18,38034.33,1498.05,
3532,2,2,49.25,1,4,4,5001.77,21091.49,865.9,
3533,1,4,33.32,0,1,1,5001.77,21091.49,865.9,
3534,1,2,43.94,1,8,4,7651.27,36754.28,3808.35,
3535,2,2,68.22,0,9,4,4383.35,25068.37,1464.05,
3536,1,2,39.01,1,6,4,7586.11,27090.26,1803.25,
3537,2,4,45.22,2,8,2,15908.13,62737.87,5557.49,
3538,2,2,47.09,2,3,4,9489.44,13524.39,3383.99,
3539,2,1,19.61,0,3,3,2543.23,15355.08,1299.33,
3540,2,2,51.98,2,4,3,3567.2,10012.82,888.5,
3541,1,4,56.74,2,1,1,3567.2,10012.82,888.5,
3542,1,2,50.68,2,3,1,6838.57,34968.95,3000,
3543,1,4,35.46,1,1,1,6838.57,34968.95,3000,
3544,2,2,40.81,0,7,4,5034.68,19239.79,1389.76,
3545,1,4,45,1,2,3,1415.37,11597.18,360.11,
3546,1,1,28.74,0,8,2,5219.47,30049.17,7245.99,
3547,2,2,39.88,1,2,3,2009.57,10972.1,319.22,
3548,1,1,36.75,0,3,2,5831.77,10934.81,7238.63,
3549,1,4,64.21,0,6,3,2995.33,15505.07,1892.75,
3550,1,1,40.93,0,1,1,2995.33,15505.07,1892.75,
3551,2,2,27.6,1,7,3,1496.14,2703.83,868.9,
3552,1,1,27.81,0,1,3,1496.14,2703.83,868.9,
3553,1,2,39.7,1,4,1,8151.96,5188.68,2434.91,
3554,2,1,44.1,0,6,2,12355.7,47837.9,3006.57,
3555,2,1,18.83,0,6,3,2890.92,10999.91,1500.04,
3556,2,2,25.26,2,4,3,755.63,2311.38,1154.9,
3557,1,4,45,0,6,1,10047.83,45951.54,3906.56,
3558,1,2,44.08,1,2,3,2006.73,16910.82,439.4,
3559,2,1,25.87,0,3,4,2634.82,13251.92,1866.04,
3560,2,2,56.13,0,2,3,543.28,11933.54,598.81,
3561,2,4,50,0,4,4,4537.61,28423.9,1971.48,
3562,1,1,23.29,0,5,3,1012.16,9855.07,996.57,
3563,2,2,52.63,0,6,4,2388.86,29967.98,2437.79,
3564,2,1,29.13,0,3,4,3646.9,34392.54,2712.04,
3565,1,4,42.42,0,4,1,6737.7,24999.96,3138.51,
3566,1,3,51.53,2,4,1,5890.31,10620.1,3827.47,
3567,2,2,40.23,2,5,3,1775.19,16496.3,1281.16,
3568,2,4,54.62,4,4,1,7974.22,4986.03,3317.69,
3569,2,1,27.53,0,1,3,7974.22,4986.03,3317.69,
3570,2,1,28.16,0,3,2,9378.53,16793.72,7824,
3571,2,4,58.63,1,2,4,3321.88,26327.67,939.73,
3572,1,2,32.21,1,4,1,6534.66,46420.72,1242.79,
3573,1,1,28.01,0,7,3,2140.5,8377.58,510.38,
3574,1,4,65.7,2,9,1,5935.52,21377.15,2093.55,
3575,2,2,33.38,0,4,1,8602.25,25219.89,2391.16,
3576,1,1,24.99,0,5,4,2930.69,26733.16,1296.42,
3577,2,1,27.89,0,5,1,7889.72,41815.97,2211.51,
3578,1,4,40.29,2,8,3,2742.38,20353.63,2714.42,
3579,1,2,53.85,2,3,4,2403.61,33529.76,480.64,
3580,2,4,43.14,1,1,3,2403.61,33529.76,480.64,
3581,1,2,44.56,2,2,1,5986.67,34021.08,2987.65,
3582,1,1,19.98,0,6,4,6658.17,28885.78,2521.68,
3583,2,2,37.04,2,1,3,6658.17,28885.78,2521.68,
3584,1,2,51.21,1,5,1,9951.81,15353.35,2952.69,
3585,2,3,59.49,0,5,1,14472.08,30374.03,2968.47,
3586,2,2,53.6,2,5,4,5755.46,27183.44,2447.51,
3587,2,1,25.51,0,5,3,1984.64,17807.57,1603.95,
3588,1,1,27.51,0,4,4,7465.71,20021.89,2498.93,
3589,2,1,21.21,0,2,2,2852.37,30992.81,797.17,
3590,2,2,35.54,1,7,4,5395.99,27928.74,2131.53,
3591,1,1,18.8,0,3,3,679.83,15197.61,1202.95,
3592,1,2,25.22,3,7,3,3024.56,18122.72,246.02,
3593,1,4,26.56,0,5,4,4550.06,35243.3,1330.49,
3594,1,2,53.48,1,4,4,5505.33,22749.14,1732.02,
3595,1,1,26.17,0,2,3,518.31,5415.47,340.88,
3596,2,2,33.3,0,5,3,1995.46,6698.99,1696.41,
3597,2,2,43.58,1,7,3,2296.3,12082.69,219.61,
3598,2,2,53.89,1,5,3,2748.06,12374.74,1659.15,
3599,2,2,46.26,2,8,4,8685.1,16347.43,3079.21,
3600,2,2,46.52,4,6,3,2741.33,33294.7,1869.07,
3601,1,1,18.33,0,6,4,7075.8,19753.74,3235.07,
3602,1,2,26.36,2,1,3,7075.8,19753.74,3235.07,
3603,2,4,44.54,0,6,3,2998.03,22924.8,2380.19,
3604,1,2,41.9,2,5,4,5997.13,28018.11,2830.63,
3605,2,4,55.44,2,8,4,6794.31,23856.41,2542.95,
3606,2,1,20.66,0,4,4,5159.07,26943.04,1248.71,
3607,1,1,30.94,0,7,3,1971.91,12011.13,1324.6,
3608,2,1,18.13,0,5,4,3731.78,28344.45,1766.65,
3609,1,2,36.13,2,5,4,9069.81,24841.44,1389.41,
3610,2,4,42.37,1,3,1,6005.47,28574.1,3891.82,
3611,2,4,44.67,2,3,2,7920.28,30442.1,4855.88,
3612,2,4,34.86,0,4,3,4235.13,12507.62,973.18,
3613,1,4,45.18,0,7,3,2777.59,13160.98,579.82,
3614,2,1,29.39,0,6,4,7782.66,30965.12,2628.45,
3615,1,1,24.18,0,6,4,11620.83,31472.82,1915.85,
3616,1,4,48.32,1,2,4,4140.88,29985.99,1551.03,
3617,2,2,56.82,2,5,3,501.19,14856.95,845.22,
3618,2,4,36.47,4,7,2,4613.95,7199.97,2870.89,
3619,2,2,27.27,0,4,1,8776.03,32287.4,1326.82,
3620,1,2,22,3,7,1,9456.92,15778.7,3911.78,
3621,2,4,65.62,1,9,3,1790.63,10962.2,800,
3622,1,2,65.37,1,9,4,3609.79,12081.91,458.11,
3623,2,2,46.92,1,5,1,8435.75,27903.92,2998.72,
3624,1,2,39.28,1,7,1,7486.25,23449.27,2287.84,
3625,1,2,30.4,2,6,4,6376.43,30559.19,3641.21,
3626,2,2,28.49,2,4,1,12593.6,24999.71,2489.48,
3627,2,4,29.38,4,8,4,5723.03,13712.8,2578.85,
3628,2,2,24.81,2,4,4,2596.64,4726.52,1493.89,
3629,1,2,24.48,1,5,3,1467.6,14374.54,1830.72,
3630,2,2,66.71,1,9,3,1720.53,7395.27,840.8,
3631,2,1,25.74,0,8,4,3594.76,22383.16,2158.18,
3632,1,2,28.71,0,5,1,9008.41,14182.14,2972.23,
3633,1,1,27.17,0,4,4,6116.22,24927.6,2055.24,
3634,1,1,44.8,0,3,3,1364.12,12475.28,1078.92,
3635,2,2,24.45,4,5,4,5641.8,10367.15,3450.23,
3636,2,3,81.11,0,9,1,4037.83,22082.21,1606.4,
3637,2,2,38.51,2,5,1,8986.99,30237.19,4081.09,
3638,1,4,28.61,1,4,4,5001.42,33044.58,1506.36,
3639,1,4,52.86,1,4,4,2560.89,20476.58,1724.23,
3640,2,4,32.75,0,5,4,2018,13819.49,3095.33,
3641,1,2,28.34,3,3,4,6888.33,19419.06,2957.27,
3642,2,1,28.32,0,5,3,833.95,7982.35,1847.39,
3643,2,1,22.49,0,1,4,833.95,7982.35,1847.39,
3644,2,2,26.67,3,5,1,4290.53,23065.61,2749.82,
3645,2,2,32.8,0,4,4,7770.16,20574.24,598.61,
3646,2,4,55.74,0,5,4,7601.88,10542.32,1634.96,
3647,2,3,61.57,0,1,3,7601.88,10542.32,1634.96,
3648,2,2,38.02,2,2,3,2096.09,5260.28,124.88,
3649,2,1,38.23,0,7,3,2554.89,15220.98,1246.17,
3650,2,1,31.74,0,7,3,2292.04,12670.44,762.69,
3651,2,1,18.05,0,2,1,5373.11,25914.87,2177.5,
3652,1,4,46.49,0,8,2,18384.36,59245.05,7024.55,
3653,2,2,42.81,2,4,3,2606.17,8993.19,838.21,
3654,2,1,27.88,0,5,4,6143.89,27405.98,1492.19,
3655,2,1,25.14,0,5,3,2136.27,6140.72,1165.06,
3656,1,1,29.93,0,6,4,5147.8,33935.66,3097.83,
3657,1,2,39.97,1,1,4,5147.8,33935.66,3097.83,
3658,2,2,38.85,2,1,1,5147.8,33935.66,3097.83,
3659,2,2,41.42,2,3,3,683.69,17508.53,298.95,
3660,1,2,26.74,0,7,4,5346.7,20359.81,701.7,
3661,2,1,29.35,0,4,1,8176.33,26074.3,2088.39,
3662,1,1,20.49,0,7,4,4346.51,4245.29,1489.43,
3663,2,2,43.66,1,6,2,14605.41,49161.44,3224.6,
3664,2,4,66.75,1,9,4,3729.89,21667.06,999.35,
3665,1,2,40.63,0,2,3,1972.97,12468.06,741.32,
3666,2,1,28,0,4,3,3820.5,11062.26,333,
3667,2,4,44.85,0,3,4,5811.77,23783.91,1312.09,
3668,1,1,20.45,0,6,1,10175.69,44571.74,3717.04,
3669,2,2,21.25,3,5,4,5560.75,22291.94,1425.89,
3670,2,3,81.51,1,9,2,6582.68,23086.21,1252.35,
3671,2,2,22.56,0,5,4,8645.42,14359.31,2330.38,
3672,1,4,45.29,1,4,1,10409.91,25991.45,3877.31,
3673,1,3,66.83,3,9,4,4423.49,14138.62,1725.63,
3674,2,3,60.4,0,1,3,4423.49,14138.62,1725.63,
3675,2,2,32.91,2,4,4,6215.7,19233.31,2131.26,
3676,1,1,23.22,0,7,4,6245.39,19780.75,2332.36,
3677,1,2,25.56,0,6,4,10260.4,35395.14,1114.47,
3678,2,2,57.58,3,4,3,2476.57,9756.43,287.37,
3679,1,3,63.23,2,5,4,4862.79,23123.36,1154.96,
3680,2,3,42.53,1,4,3,1818.06,16010.54,1148.39,
3681,1,4,38.12,2,4,4,5119.58,32637.73,1147.19,
3682,2,2,45.84,0,2,4,2123.25,33123.36,412.79,
3683,2,1,27.51,0,4,4,2706.91,18779.72,1815.32,
3684,1,3,54.57,2,4,2,6464.25,13847.67,3396.37,
3685,1,1,35.35,0,6,2,5353.29,78908.26,6588.21,
3686,2,2,39.85,1,5,1,6359.56,38861.46,3001.37,
3687,1,1,34.22,0,5,2,17113.55,49273.97,5586.55,
3688,2,2,35.95,2,5,4,4564.24,23215.66,480.99,
3689,1,3,60.8,0,6,1,15043.55,43270.69,4362.99,
3690,2,3,85.39,0,9,3,1526.03,9955.63,1109.47,
3691,2,1,45.4,0,3,3,1939.03,14563.74,2113.17,
3692,2,2,44.84,2,1,1,1939.03,14563.74,2113.17,
3693,1,3,55.37,0,5,1,13323.66,42042.22,1863.74,
3694,1,2,35.29,0,1,3,13323.66,42042.22,1863.74,
3695,1,1,22.14,0,7,4,2203.2,20314.88,865.97,
3696,2,4,45.08,2,5,3,2983.46,7480.37,1229.89,
3697,1,2,39.98,3,3,4,6242.31,31949.34,1990.88,
3698,2,3,59.52,0,7,4,3057.19,19852.02,960.3,
3699,2,2,35.14,3,5,4,5450.78,26521.68,3285.01,
3700,2,2,31.96,0,7,4,4232.49,13095.12,2233.65,
3701,1,2,36.38,0,5,4,5729.49,24457.5,1982.39,
3702,2,2,57.52,1,5,4,7471.02,22820.1,982.6,
3703,1,2,51.97,3,7,4,5324.56,20283.42,2426.71,
3704,2,4,44.65,3,2,4,3799.14,13254.39,968.81,
3705,2,2,41.29,3,1,4,3799.14,13254.39,968.81,
3706,2,4,61.07,0,3,4,2440.94,23938.84,3593.53,
3707,1,1,18.12,0,5,4,4761.13,22695.65,2994.76,
3708,2,3,60.04,1,4,3,2418.97,12398.8,625.45,
3709,1,4,37.24,0,3,3,2787.26,15301.64,1075.66,
3710,2,2,40.26,1,4,4,5506.54,5548.35,1349.03,
3711,2,1,24.69,0,7,1,6112.06,22546.11,1802.87,
3712,1,4,52.15,0,4,3,1765.88,15124.42,694.46,
3713,2,2,26.06,0,7,4,6227.44,17914.7,1486.35,
3714,1,1,31.94,0,6,4,7358.2,16375.01,2498.31,
3715,2,2,40.61,1,6,1,9866.57,39977.43,4368.58,
3716,2,4,39.5,2,6,2,12148.92,60728.75,6007.71,
3717,2,2,65.04,2,9,3,1509.65,2366.3,284.93,
3718,2,2,62.81,3,5,3,1732,11953.79,404.5,
3719,2,2,50.31,1,2,3,1673.52,9544.12,415.25,
3720,1,1,18.87,0,7,4,4227.16,4845.49,1128.4,
3721,1,2,48.38,2,6,4,8083.97,15564.63,3714.57,
3722,1,4,68.81,1,9,4,4126.48,26052.77,862.67,
3723,1,3,49.14,2,4,1,6686.83,14672.46,1146.47,
3724,1,1,27.49,0,3,4,6274.42,31235.94,425.29,
3725,2,4,48.23,0,2,4,2662.92,9192.94,542.59,
3726,2,1,28.05,0,7,3,2567.61,21152.85,729.63,
3727,2,2,51.28,2,3,3,3371.39,14370.86,1302,
3728,2,2,39.99,1,7,1,11134.33,29668.82,2625.36,
3729,1,1,26.11,0,1,4,11134.33,29668.82,2625.36,
3730,1,2,41.84,0,8,1,11882.82,40171.24,3111.32,
3731,1,2,37.94,2,2,4,5395.85,15238.93,1328.73,
3732,2,2,37.75,1,3,3,2194.75,24281.61,1421.11,
3733,2,2,20.86,2,3,3,3058.09,10993.97,2057.04,
3734,2,1,37.8,0,4,3,1542.54,14555.64,905.76,
3735,2,2,26.79,2,6,4,6681.22,13258.83,3887.4,
3736,1,2,30.99,0,1,4,6681.22,13258.83,3887.4,
3737,2,2,39.82,2,5,4,6130.45,24564.67,3081.92,
3738,1,1,28.01,0,5,1,8941.37,26194.45,3302.81,
3739,1,1,32.56,0,3,2,14460.79,30218.47,2827.64,
3740,2,3,78.66,1,9,4,4088.08,17634.43,1027.23,
3741,2,4,72.02,4,9,3,1516.02,15586.61,858.52,
3742,1,1,27.58,0,2,4,5893.27,19649.36,1143.02,
3743,1,1,27.95,0,3,4,2817.31,24518.43,2415.6,
3744,1,2,20.08,2,2,4,4375.59,4167.8,1044.7,
3745,1,1,28.51,0,3,4,6445.36,18389.49,2564.11,
3746,2,1,27.72,0,5,1,8500.06,22447.66,2552.18,
3747,1,1,44.54,0,3,4,6223.33,31056.12,2919.84,
3748,2,1,35.64,0,4,3,2497.1,10425.71,1373.98,
3749,1,2,39.99,0,3,3,3042.5,16101.22,1342.68,
3750,2,2,46.06,1,5,4,2245.75,23966.91,2069.44,
3751,1,2,48.52,1,5,4,5498.97,24055.14,1213.28,
3752,2,2,39.59,0,7,3,1504.36,8746.8,1282.06,
3753,1,1,28.53,0,6,4,8838.74,12086.04,1581.08,
3754,2,1,21.75,0,7,4,7148.34,20724.08,1999.23,
3755,2,2,40.43,1,3,4,4657.06,35027.61,1886.01,
3756,2,4,44.91,3,5,4,6015.58,24070.1,1796.48,
3757,1,2,35.77,2,6,2,12250.14,68546.12,5893.37,
3758,1,3,88.32,2,9,4,3363.88,11530.38,737.01,
3759,1,3,52.56,2,4,1,9703.06,17937.43,1071.79,
3760,1,2,39.56,0,3,3,1999.85,25452.63,1040.96,
3761,1,1,28.24,0,4,4,5689.18,19163.98,1028.47,
3762,2,4,46.22,2,2,1,5721.14,44940.87,807.45,
3763,1,2,60.25,0,6,4,4264.86,28562.4,1317.46,
3764,1,1,28.28,0,4,1,7997.97,28652.36,2983.54,
3765,2,2,36.92,0,3,2,11002.87,23935.39,6605.57,
3766,1,3,64.1,1,4,2,16143.85,35775.78,5607.43,
3767,1,2,44.27,2,5,4,9130.34,24643.5,2503.49,
3768,1,2,33.62,1,4,4,4676.3,16609.5,2228.5,
3769,2,2,64.14,2,4,4,4252.58,28470.93,1779.88,
3770,1,4,39.68,2,7,4,4595.67,31074.08,2260.79,
3771,1,2,45.14,0,2,4,2128.75,11118.77,503.63,
3772,2,1,27.33,0,6,4,10612.94,30905.59,2531.05,
3773,2,3,67.53,2,9,4,4250.91,8555.09,289.25,
3774,2,1,22.1,0,5,4,7508.56,17062.75,1772.85,
3775,1,1,29.02,0,7,3,2186.83,21197.44,374.81,
3776,2,1,28.75,0,3,3,2019.34,23903.55,1514.44,
3777,1,3,49.94,1,6,3,1014.53,23274.65,1591.59,
3778,1,1,20.9,0,3,3,3103.49,17871.41,2043.46,
3779,1,2,58.91,3,4,4,4162.26,13661.73,1662.58,
3780,2,1,25.96,0,2,3,2178.59,10969.85,384.51,
3781,1,2,57.22,2,3,4,5470.07,25523.56,3058.45,
3782,2,4,28.43,4,3,4,6273.34,10723.35,3509.84,
3783,2,3,79.03,2,9,4,2757.06,5140.88,1196.17,
3784,2,1,23.44,0,8,1,5993.73,41388.89,4084.5,
3785,1,4,37.69,1,6,1,12132.63,28972.05,4017.93,
3786,2,2,44.42,0,7,4,3570.1,9520.66,1452.37,
3787,2,1,27.31,0,2,3,2011.08,2310.65,592.13,
3788,1,2,25.63,1,5,1,8602.19,29117.31,1155.46,
3789,1,2,55.13,2,7,4,5450.23,20010.15,1768.82,
3790,2,1,34.83,0,4,1,8012.89,12887.67,2521.41,
3791,2,4,45.06,0,3,1,10625.82,32487.61,1905.72,
3792,2,3,48.15,2,3,3,1999.67,22543.4,1973.28,
3793,2,2,24.92,0,3,2,8218.66,37639.84,7865.72,
3794,1,2,40.93,2,5,4,5829.63,23900.1,2117.58,
3795,1,4,56.66,3,4,4,7577.9,25355.18,1356.97,
3796,1,4,50.09,3,4,4,4579.59,31880.01,1137.02,
3797,2,2,34.22,2,3,4,5001.8,37946.28,2080.28,
3798,1,2,39.82,2,4,4,5086.03,1445.79,850.36,
3799,2,2,40.38,0,7,4,4967.64,7986.23,1545.04,
3800,1,4,34.59,2,8,2,9450.34,88682.43,6059.35,
3801,2,1,38.97,0,5,4,5082.35,27155.81,2371.31,
3802,2,1,28.12,0,3,2,7786.1,46625.55,6883.28,
3803,2,4,44.32,3,3,4,6396.28,24859.17,729.5,
3804,1,1,26.78,0,2,4,3930.08,19177.34,779.88,
3805,1,2,58.73,3,4,4,3875.37,26507.23,1494.47,
3806,1,2,55.48,2,2,4,2452.72,15920.13,1065.79,
3807,1,1,42.62,0,3,4,9512.57,22838.5,2433.88,
3808,2,2,66.38,1,9,3,1340.27,17867.59,312.5,
3809,2,1,26.15,0,8,4,10324.46,35264.73,1286.67,
3810,2,2,44.83,0,8,4,7325.25,46033.95,1456.52,
3811,1,1,28.11,0,5,1,12075.34,45772.38,4422.93,
3812,2,2,28.01,2,5,4,8096.08,10319.5,896.08,
3813,2,4,42.67,1,6,3,1396.54,17409.73,836.65,
3814,2,2,60.16,1,3,3,781.33,12040.44,1856.92,
3815,2,1,27.93,0,3,4,5275.85,24044.9,2033.7,
3816,2,3,80.76,3,9,2,6241.01,33667.27,1613.13,
3817,2,3,89.47,1,9,3,1074.26,4013.79,1379.37,
3818,1,3,59.87,0,7,4,6026.23,20677.15,1425.14,
3819,1,1,42.89,0,5,4,4018.62,23923.77,3484.62,
3820,1,1,28.05,0,7,4,5100.53,17044.35,1019.53,
3821,1,2,40.72,0,7,3,1517,10902.66,781.99,
3822,2,2,49.36,0,5,1,6805.61,45994.5,1375.21,
3823,1,1,30.94,0,2,3,1311.44,11698.76,545.35,
3824,1,1,19.83,0,4,3,1211.86,19184.62,1148.75,
3825,2,2,65.69,2,9,4,3389.95,17050.13,616.14,
3826,2,4,25.24,1,3,4,5996.09,14739.91,417.6,
3827,2,4,52.64,0,5,3,2004.18,7255.27,973.89,
3828,1,1,25.24,0,7,3,4036.6,11029.76,788.11,
3829,1,1,43.37,0,3,1,9089.74,35011.64,2990.08,
3830,2,1,26.94,0,4,3,2549.72,11993.16,695.32,
3831,1,1,21.7,0,7,4,5436.31,19906.08,979.72,
3832,2,2,64.79,1,1,3,5436.31,19906.08,979.72,
3833,2,2,40.32,2,3,4,9167.21,26335.74,3011.28,
3834,2,2,55.35,0,6,4,6491.25,38333.85,3534.6,
3835,2,4,45.07,2,6,1,10002.37,53063.54,4515.64,
3836,2,4,48.07,1,7,1,10361.71,29503.29,2050.57,
3837,1,2,40.35,0,5,4,3103.35,24184.32,2472.77,
3838,2,4,40.52,1,3,3,2032.41,21335.44,980.41,
3839,1,4,37.98,3,8,1,16575.61,42905.44,4007.55,
3840,2,2,49.21,0,7,4,5030.84,17943.33,1122.32,
3841,1,4,49.25,0,4,4,6982.44,20122.59,1357.57,
3842,2,4,54.52,2,5,4,3871.67,17455.58,1688.68,
3843,2,2,45.52,2,7,1,6039.43,31237.67,2470.02,
3844,2,4,32.51,1,3,1,9372.38,29960.51,2874.96,
3845,1,2,55.08,0,5,3,1538.39,15299.52,242.46,
3846,1,4,47.37,1,8,3,5429.24,12869.03,1918.59,
3847,2,1,27.99,0,3,4,5996.76,22248.5,2868.46,
3848,1,4,31.94,4,5,4,2232.88,21954,3004.32,
3849,2,2,36.68,0,4,3,3016.11,10536,896.79,
3850,1,1,37.13,0,2,1,4451.85,41041.14,1972.62,
3851,2,4,63.74,1,8,1,8840.44,37391.72,3999.42,
3852,2,4,31.61,0,7,1,4014.04,44685.91,2208.92,
3853,2,1,31.82,0,4,3,888.46,11242.96,798.34,
3854,1,2,42.01,0,3,4,6677.95,25302.96,2467.71,
3855,2,2,55.06,2,1,4,6677.95,25302.96,2467.71,
3856,1,2,25.85,0,3,4,9065.22,31662.09,2131.4,
3857,1,2,63.4,2,5,3,1316.73,7969.7,1389.91,
3858,1,4,34.45,2,4,3,4064.29,3320.79,740.13,
3859,1,2,35.83,4,3,4,6946.41,22642.12,3243.64,
3860,2,2,29.31,2,6,4,3817.63,44482.93,2176.91,
3861,2,4,44.48,1,5,4,8964.14,12878.32,1973.97,
3862,2,3,59.01,0,4,4,4557.85,34577.42,529.14,
3863,1,3,62.98,3,3,4,7290.22,26213.82,669.37,
3864,2,1,32.33,0,3,1,4897.1,15618.31,3585.35,
3865,2,4,44.41,0,4,3,2224.22,12612.9,705.77,
3866,1,4,65.68,0,9,1,4677.09,24713.27,1523.62,
3867,1,3,82.52,0,9,4,2168.22,21984.93,1314.02,
3868,1,4,45.08,0,3,3,2626.84,25068.92,1150.86,
3869,2,2,34.61,4,6,3,925.31,19910.48,1045.39,
3870,1,3,77.89,2,9,4,2079.96,9938.14,305.54,
3871,2,4,58.99,1,5,1,9122.42,30002.33,3541.7,
